A-JournalCode;B-JournalLib;C-EcritureNum;D-EcritureDate;E-CompteNum;F-CompteLib;G-CompAuxNum;H-CompAuxLib;I-PieceRef;J-PieceDate;H-EcritureLib;K-Debit;L-Credit;M-EcritureLet;N-DateLet;O-ValidDate;P-Montantdevise;Q-Idevise;1-Montant;2-Valeur Absolue;3-Mois;4-Trimestre;5-Semestre;6-Année;7-Racine 1;8-Libellé Racine 1;9-Racine 2;10-Libellé Racine 2;11-Racine 3;12-Libellé Racine 3;13-Racine 4;14-Libellé Racine 4;15-Racine 5;16-Libellé Racine 5;17-Bilan;18-Resultat;19-Report à nouveau;20-Trésorerie;21-Banque;22-Caisse;23-Debit/Crédit;24-Encaissements / Décaissements;25-Dettes;26-Ventes;27-Reconnaissance fournisseur;28-Espèces;29-Investissements;30-;31-;32-;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;Facture FIVE ORIGINAL DISTRIBUTION du 31/12/2022;35;5;0;;19700101;;;;-35;5;35;5;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;Facture FRUITS ET LEGUMES du 31/12/2022;11;16;0;;19700101;;;;-11;16;11;16;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;UBER   *EATS LE 30/05;1;48;0;;19700101;;;;-1;48;1;48;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;UBER   *EATS LE 28/05;2;71;0;;19700101;;;;-2;71;2;71;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;UBER   *EATS LE 12/06;1;78;0;;19700101;;;;-1;78;1;78;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44566100;TVA DÃ‰DUCTIBLE ;;;Non dispo;20230101;UBER   *EATS LE 08/06;1;84;0;;19700101;;;;-1;84;1;84;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4456;Taxes sur le chiffre d'affaires déductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;TVA - CA3 de Septembre 2022;11660;29;0;;19700101;;;;-11660;29;11660;29;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;DECLARATION TVA;13201;0;;19700101;;;;-13201;13201;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;D;;Dettes;;;;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;UBEREATS - tva collectÃ©e;0;3437;64;;19700101;;;;3437;64;3437;64;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;TVA - CA3 de Octobre 2022;14093;19;0;;19700101;;;;-14093;19;14093;19;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;UBEREATS - tva collectÃ©e;0;4116;79;;19700101;;;;4116;79;4116;79;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;UBEREATS - tva collectÃ©e;0;4190;98;;19700101;;;;4190;98;4190;98;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;DiffÃ©rence lettrage du 31/12/2022;0;0;11;;19700101;;;;0;11;0;11;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;DECLARATION TVA COLLECTEE;14542;0;;19700101;;;;-14542;14542;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;D;;Dettes;;;;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;DiffÃ©rence lettrage du 03/11/2022;0;0;11;;19700101;;;;0;11;0;11;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;DÃ©claration de 08/22;12874;0;;19700101;;;;-12874;12874;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;D;;Dettes;;;;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;452;72;;19700101;;;;452;72;452;72;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;DECLARATION TVA COLLECTEE;9919;0;;19700101;;;;-9919;9919;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;D;;Dettes;;;;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Ventes de 7/2022;0;6042;73;;19700101;;;;6042;73;6042;73;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;UBEREATS - tva collectÃ©e;0;4569;;19700101;;;;4569;4569;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Ventes restaurant 05/2022;0;6763;42;;19700101;;;;6763;42;6763;42;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;815;48;;19700101;;;;815;48;815;48;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;DECLARATION TVA AVRIL;12487;0;;19700101;;;;-12487;12487;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;D;;Dettes;;;;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;UBEREATS - tva collectÃ©e;0;3169;34;;19700101;;;;3169;34;3169;34;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Ventes de 12/2022;0;6346;9;;19700101;;;;6346;9;6346;9;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;UBEREATS - tva collectÃ©e;0;4363;35;;19700101;;;;4363;35;4363;35;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;513;98;;19700101;;;;513;98;513;98;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;608;77;;19700101;;;;608;77;608;77;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;517;6;;19700101;;;;517;6;517;6;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;DECLARATION TVA;14742;0;;19700101;;;;-14742;14742;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;D;;Dettes;;;;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;A-nouveaux au 01/01/2022;1705;5;0;;19700101;;;;-1705;5;1705;5;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;836;11;;19700101;;;;836;11;836;11;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;728;37;;19700101;;;;728;37;728;37;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;697;27;;19700101;;;;697;27;697;27;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;761;7;;19700101;;;;761;7;761;7;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;850;12;;19700101;;;;850;12;850;12;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;736;7;;19700101;;;;736;7;736;7;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;TVA - CA3 de Novembre 2022;12967;11;0;;19700101;;;;-12967;11;12967;11;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;D;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Ventes de 10/2022;0;6139;55;;19700101;;;;6139;55;6139;55;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Ventes restaurant;0;5901;27;;19700101;;;;5901;27;5901;27;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;538;5;;19700101;;;;538;5;538;5;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;734;87;;19700101;;;;734;87;734;87;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;574;17;;19700101;;;;574;17;574;17;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;529;27;;19700101;;;;529;27;529;27;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Ventes restaurant;0;5405;91;;19700101;;;;5405;91;5405;91;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;567;84;;19700101;;;;567;84;567;84;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Ventes restaurant;0;4242;6;;19700101;;;;4242;6;4242;6;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;UBEREATS - tva collectÃ©e;0;4532;4;;19700101;;;;4532;4;4532;4;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Ventes restaurant 06/2022;0;6659;44;;19700101;;;;6659;44;6659;44;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Ventes de 8/2022;0;5433;55;;19700101;;;;5433;55;5433;55;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;UBEREATS - tva collectÃ©e;0;5285;15;;19700101;;;;5285;15;5285;15;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
[RAN];A-Nouveau ;01/01/2001;01/01/2023;44571130;TVA COLLECTÃ‰E 10% DÃ‰BITS;;;Non dispo;20230101;Deliveroo - TVA;0;509;8;;19700101;;;;509;8;509;8;Err :520;Err :520;Err :520;2023;4;Tiers;44;ETAT ET AUTRES COLLECTIVITÉS PUBLIQUES;445;État - Taxes sur le chiffre d'affaires;4457;Taxes sur le chiffre d'affaires collectées par l'entreprise;44571;T.V.A. Collectée;Bilan;;;;;;C;;Dettes;;;;;;;;
